,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
700,montevista,77.0,PH,1584831504.0,83.0,7.69,125.99,75.22,3.29
701,merrill,1.0,US,1584831504.0,57.0,45.18,-89.68,34.0,5.82
702,orlik,9.0,RU,1584831504.0,67.0,52.52,99.83,10.78,4.56
703,tandalti,26.0,SD,1584831504.0,12.0,13.02,31.87,75.04,10.2
704,riosucio,75.0,CO,1584831317.0,49.0,5.42,-75.7,80.6,9.17
705,beidao,19.0,CN,1584831504.0,52.0,34.57,105.89,46.96,1.81
706,kenora,20.0,CA,1584831344.0,20.0,49.82,-94.43,30.2,6.93
707,ixtapa,5.0,MX,1584831505.0,65.0,20.7,-105.2,80.6,9.17
708,lyuban,100.0,BY,1584831505.0,82.0,52.8,28.0,28.78,12.33
709,dosso,82.0,NE,1584831505.0,31.0,13.05,3.19,88.72,5.08
710,dondo,0.0,MZ,1584831505.0,94.0,-19.61,34.74,65.68,2.66
711,nador,3.0,MA,1584831505.0,82.0,35.17,-2.93,57.2,5.99
712,kuroishi,75.0,JP,1584831505.0,75.0,40.64,140.59,46.99,6.93
713,toora-khem,34.0,RU,1584831506.0,93.0,52.47,96.11,16.54,2.71
714,rungata,,,,,,,,
715,banda aceh,65.0,ID,1584831506.0,83.0,5.56,95.32,72.52,3.94
716,krasnyy chikoy,33.0,RU,1584831506.0,90.0,50.36,108.75,18.88,1.79
717,lima,52.0,PE,1584831219.0,65.0,-12.04,-77.03,78.8,10.29
718,zaranj,92.0,AF,1584831506.0,21.0,30.97,61.88,71.08,4.43
719,mareeba,75.0,AU,1584831507.0,83.0,-17.0,145.43,78.8,11.41
720,neiafu,40.0,TO,1584831507.0,88.0,-18.65,-173.98,82.4,4.23
721,natal,20.0,BR,1584831305.0,74.0,-5.79,-35.21,82.4,6.93
722,chinandega,40.0,NI,1584831507.0,49.0,12.63,-87.13,91.4,4.7
723,barstow,20.0,US,1584831508.0,33.0,34.9,-117.02,66.2,5.82
724,porbandar,10.0,IN,1584831508.0,90.0,21.64,69.61,75.04,11.03
725,salekhard,99.0,RU,1584831508.0,83.0,66.53,66.6,4.66,9.91
726,dali,0.0,CN,1584831509.0,68.0,25.7,100.18,44.62,1.68
727,ilulissat,86.0,GL,1584831509.0,77.0,69.22,-51.1,3.2,8.05
728,te anau,71.0,NZ,1584831509.0,63.0,-45.42,167.72,53.8,8.48
729,shimoda,90.0,JP,1584831509.0,41.0,34.67,138.95,61.0,1.01
730,cadca,75.0,SK,1584831509.0,59.0,49.44,18.79,34.0,8.05
731,asbury park,1.0,US,1584831334.0,34.0,40.22,-74.01,51.8,9.17
732,kandri,0.0,IN,1584831509.0,63.0,21.42,79.27,66.2,4.56
733,trairi,100.0,BR,1584831510.0,94.0,-3.28,-39.27,73.78,1.05
734,zemio,100.0,CF,1584831510.0,83.0,5.03,25.14,73.96,7.27
735,comodoro rivadavia,100.0,AR,1584831510.0,31.0,-45.87,-67.5,77.0,28.86
736,jumla,19.0,NP,1584831510.0,71.0,29.27,82.18,30.58,4.45
737,luba,20.0,GQ,1584831510.0,94.0,3.46,8.55,80.6,3.36
738,sampit,79.0,ID,1584831510.0,89.0,-2.53,112.95,77.02,2.08
739,ust-kulom,5.0,RU,1584831510.0,96.0,61.69,53.69,4.84,4.9
740,louisbourg,,,,,,,,
741,tumba,0.0,SE,1584831510.0,79.0,59.2,17.83,28.99,2.24
742,itupiranga,75.0,BR,1584831244.0,94.0,-5.13,-49.33,77.0,3.85
743,sorland,100.0,NO,1584831511.0,73.0,67.67,12.69,38.5,34.47
744,smithers,75.0,CA,1584831251.0,31.0,54.78,-127.17,46.4,6.93
745,kapoeta,1.0,SS,1584831511.0,54.0,4.77,33.59,82.42,8.25
746,coihaique,90.0,CL,1584831511.0,67.0,-45.58,-72.07,60.8,6.93
747,hamilton,90.0,US,1584831511.0,69.0,39.18,-84.53,37.99,9.17
748,athabasca,66.0,CA,1584831367.0,80.0,54.72,-113.29,31.3,10.2
749,kambove,100.0,CD,1584831512.0,98.0,-10.88,26.6,63.7,2.89
750,gobabis,16.0,NA,1584831512.0,82.0,-22.45,18.97,68.0,2.24
751,auki,36.0,SB,1584831512.0,71.0,-8.77,160.7,83.68,3.31
752,culebra,90.0,PR,1584831512.0,61.0,18.3,-65.3,80.6,17.22
753,acapulco,5.0,MX,1584831345.0,74.0,16.86,-99.89,86.0,11.41
754,isla vista,40.0,US,1584831512.0,55.0,34.41,-119.86,64.99,13.87
755,chernaya kholunitsa,8.0,RU,1584831513.0,96.0,58.85,51.72,8.26,4.68
